"id","source","pmid","doi","title","authorString","journalTitle","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","issue","journalVolume","pmcid","versionNumber","fullTextIdList.fullTextId","bookOrReportDetails.publisher","bookOrReportDetails.yearOfPublication","tmAccessionTypeList.accessionType","dbCrossReferenceList.dbName","bookid","bookOrReportDetails.comprisingTitle","bookOrReportDetails.seriesName"
"42019932","MED","42019932","10.1123/jpah.2025-0822","Development of Digital Resources to Support the Implementation of the Physical Activity Advice Continuum: The Right Advice, in the Right Setting, at the Right Time.","Hill J, Barrett S, Seymour J, Szeto K, Cox ER, Lay R, Capio CM, Freene N, Gomersal S.","J Phys Act Health","2026","1543-3080; 1543-5474; ","1-10","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-04-23","2026-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42157006","MED","42157006","10.1038/s41576-026-00973-z","The discovery of gene imprinting.","Gehring M.","Nat Rev Genet","2026","1471-0056; 1471-0064; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-21","2026-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41796923","MED","41796923","10.1016/j.actbio.2026.03.009","Bead bed microfluidic device for testing mechanical embolization of shear-thinning hydrogels.","Jeon K, Kim U, Azzi S, Ochoa ES, Rajasenan V, Shen X, Ermis M, Carlo DD, Khademhosseini A, Falcone N.","Acta Biomater","2026","1742-7061; 1878-7568; ","198-209","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-10","2026-03-06",NA,"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41796905","MED","41796905","10.1016/j.brainresbull.2026.111814","Irisin reduces neurodegeneration and neuroinflammation in the 6-hydroxydopamine rat model of Parkinson's disease.","Kamidai NM, Britto LRG, Ferreira AFF.","Brain Res Bull","2026","0361-9230; 1873-2747; ","111814","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-10","2026-03-06",NA,"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41933992","MED","41933992","10.1016/j.placenta.2026.03.019","Sound of nurturing: Advanced photoacoustic and ultrasound imaging of placental hemodynamics.","Nguyen VT, Wang N, Feng L, Yao J.","Placenta","2026","0143-4004; 1532-3102; ","S0143-4004(26)00104-9","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-04-05","2026-03-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42176417","MED","42176417","10.1016/j.nucmedbio.2026.109636","Comparative biological evaluation of [&lt;sup&gt;18&lt;/sup&gt;F]fluciclovine, [&lt;sup&gt;18&lt;/sup&gt;F]FBPA-Fr, and [&lt;sup&gt;18&lt;/sup&gt;F]FET for boron neutron capture therapy: Preclinical validation and clinical feasibility.","Chang TY, Lin KH, Lee TY, Tsai YT, Chen YW, Wu CL, Wu CY.","Nucl Med Biol","2026","0969-8051; 1872-9614; ","109636","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-24","2026-05-20",NA,"156-157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42159704","MED","42159704","10.1007/s00330-026-12604-6","Phase-resolved functional lung MRI detects single-dose and sustained bronchodilator responses in COPD in a randomized crossover trial.","Voskrebenzev A, Kaireit TF, Klein MM, Kern AL, Behrendt L, Klimeš F, Müller RA, Kayser T, Wacker F, Vogel-Claussen J, Hohlfeld JM.","Eur Radiol","2026","0938-7994; 1432-1084; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-21","2026-05-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42015923","MED","42015923","10.1039/d6lc00021e","LEGO®-inspired electrically-actuated microfluidics for on-chip protein crystallization and &lt;i&gt;in situ&lt;/i&gt; X-ray crystallography.","Saha S, Chen L, Budziszewski GR, Koprek S, Seifert K, Cohen A, Russi S, Bowman SEJ, Perry SL.","Lab Chip","2026","1473-0197; 1473-0189; ","3213-3228","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-22","2026-05-20","10","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42030662","MED","42030662","10.1016/j.ecoenv.2026.120165","Size-dependent neurotoxicity of PbSe nanoparticles: Oxidative stress, apoptosis, and synaptic dysfunction mediate cognitive impairment in rats.","Yue Z, Ouyang S, Yuan P, Li Q.","Ecotoxicol Environ Saf","2026","0147-6513; 1090-2414; ","120165","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-04-25","2026-04-23",NA,"316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41762601","MED","41762601","10.1016/j.talanta.2026.129527","Microscale-patterned SERS substrates with exceptional uniformity: Addressing reproducibility challenges.","Kolankada Kalathil D, Sun YW, Liu C, Stamp M, Collins D, Goldberg Oppenheimer P.","Talanta","2026","0039-9140; 1873-3573; ","129527","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-01","2026-02-16",NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41843468","MED","41843468","10.1021/acs.langmuir.5c06750","Fabrication of TiO&lt;sub&gt;2&lt;/sub&gt; Nanoparticles with High Colloidal Stability through Surface Modification via Biocompatible Block Copolymers and Heating.","Harada A, Inoue A, Kitayama Y.","Langmuir","2026","0743-7463; 1520-5827; ","8682-8689","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-03-17","2026-03-17","12","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42168377","MED","42168377","10.1038/s41598-026-51568-x","Apparent diffusion coefficient and intravoxel incoherent motion-derived true diffusion serve as early non-contrast longitudinal biomarkers of neoadjuvant chemotherapy response.","Al-Khafiz KMF, Kartini R, Tanty RHM, Farhana F, Izza RF, Ng KH, Aishah MTN, Wong JHD.","Sci Rep","2026","2045-2322",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-22","2026-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41794266","MED","41794266","10.1016/j.bcp.2026.117866","Differential modulation of the sGC-cGMP pathway by sGC stimulators and activators in human lung cells.","Montero P, Bayarri MA, Roger I, Escrivá J, Ferrer-Gomez C, Milara J, Cortijo J.","Biochem Pharmacol","2026","0006-2952; 1873-2968; ","117866","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-10","2026-03-05",NA,"248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41830514","MED","41830514","10.1111/febs.70499","Spatiotemporal dynamics of β-arrestin-mediated Src activation in 5-HT7 receptor signaling pathway.","Kim H, Lee YW, Lee H, Park E, Lee J, Lee HN, Kim KM, Choo H, Seong J.","FEBS J","2026","1742-464x; 1742-4658; ",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-03-15","2026-03-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41997945","MED","41997945","10.1038/s41420-026-03106-x","Mytho/Phaf1 is required to prevent DNA damage and tissue degeneration in Danio rerio.","Pagliarusco T, Franco-Romero A, Terrin F, Citton F, Carducci L, Facchinello N, Fontana CM, Giacomazzo M, Verin R, Rasotto MB, Locatello L, Dalla Valle L, Sandri M.","Cell Death Discov","2026","2058-7716",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-18","2026-04-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41576504","MED","41576504","10.1016/j.ecoenv.2026.119755","Amine-modified polystyrene particles induce surface chemistry-driven immunotoxicity in microglia: Protective effects of trolox.","Kim C, Nam MK, Yeo J, Lee SH, Jeong GH, Lee JE, Jung A, Gweon B, Yang SH, Lim S, Kim WU, Rhim H, Yoo SA.","Ecotoxicol Environ Saf","2026","0147-6513; 1090-2414; ","119755","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-01-24","2026-01-22",NA,"310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41964420","MED","41964420","10.1080/17435889.2026.2654722","Toxicological assessment of intraperitoneal administration for Au nanorods with ultra-small Pt nanoparticles on surface (Au@pt NRs) in mice.","Yang A, Wen T, Meng J, Liu J, Wang T, Wang J, Xu H.","Nanomedicine (Lond)","2026","1743-5889; 1748-6963; ","1395-1404","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-04-13","2026-04-11","10","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42092466","MED","42092466","10.1016/j.bbi.2026.106795","A gut-adipose-nerve axis mediates inulin protection against Western diet-induced somatosensory dysfunction.","Gavini CK, Raux L, Labouèbe G, Gornick E, Mc Hugh S, Elshareif N, Calcutt NA, Di Summa PG, Gorostidi F, Vonaesch P, Mansuy-Aubert V.","Brain Behav Immun","2026","0889-1591; 1090-2139; ","106795","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-13","2026-05-04",NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41437638","MED","41437638","10.1002/adhm.202505269","Sandcastle-Worm-Inspired Hydrogel Electronics for In Situ Forming, Reconfigurable, and Sustainable Bioelectronic Interface.","Tang H, Dong J, Yan L, Sun J, Li Y, Liu C, Liu H, Wu T, Qiao Y, Liu H, Zhou C, Zhang X, Zhou J.","Adv Healthc Mater","2026","2192-2640; 2192-2659; ","e05269","journal article","N","N","N","N","N","N",2,"Y","Y","N","N","N","2025-12-24","2025-12-23","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41878845","MED","41878845","10.1039/d6lc00015k","Digitally programmable microfluidic valving for autonomous, high-resolution continuous chromatographic purification.","Liao YC, Huang CY, Tang YC, Wu CH, Chi YH, Chen IW, Mu HY, Lin YH, Chen Y, Hsu FF, Huang JH.","Lab Chip","2026","1473-0197; 1473-0189; ","2565-2576","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-03-25","2026-04-22","8","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41843272","MED","41843272","10.1007/s13246-026-01720-8","Intelligent system for infants' pain detection: pain intensity estimation using deep learning approach.","Amer M, Kassab M, Alshurman W.","Phys Eng Sci Med","2026","2662-4729; 2662-4737; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-03-17","2026-03-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41707426","MED","41707426","10.1016/j.bios.2026.118515","Programmable AND-gate strategy to reduce false positives in rolling circle amplification.","Seok J, Styczynski MP.","Biosens Bioelectron","2026","0956-5663; 1873-4235; ","118515","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-02-19","2026-02-11",NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41771150","MED","41771150","10.1093/ejhf/xuag017","Combination of heart failure and atrial fibrillation worsens ethnicity-related disparity: an individual patient-level meta-analysis of randomized trials.","Fox SJ, Champsi A, Hardy EJ, Bunting KV, Rosano G, Böhm M, Flather MD, Kotecha D, Beta-blockers in Heart Failure Collaborative Group
.","Eur J Heart Fail","2026","1388-9842; 1879-0844; ","xuag017","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-03-02","2026-02-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41407564","MED","41407564","10.1016/j.pcd.2025.11.012","Routine HbA1c monitoring and cardiovascular outcomes in diabetes: Evidence from a large Spanish cohort.","Orozco-Beltran D, Seidu S, Quesada JA.","Prim Care Diabetes","2026","1751-9918; 1878-0210; ","13-20","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2025-12-18","2025-12-16","1","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41870752","MED","41870752","10.1007/s12194-026-01037-x","Encapsulated configuration of a flexible transparent adhesive bolus to improve surface conformity and skin safety in post-mastectomy radiation therapy.","Miura H, Kanemoto K, Okazue T, Ozawa S, Kenjo M.","Radiol Phys Technol","2026","1865-0333; 1865-0341; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-23","2026-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41870680","MED","41870680","10.1007/s10266-026-01354-y","Modulation of jaw movement patterns in response to different food textures during mastication in mice.","Hayashida K, Moriuchi E, Hamanaka R, Yamamoto K, Yoshimi T, Yoshida N.","Odontology","2026","1618-1247; 1618-1255; ",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-03-23","2026-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42106750","MED","42106750","10.1186/s12888-026-08158-y","Clinical importance of the 5-Step Precision Medicine (5SPM) method in shared decision-making to choose the antipsychotic treatment for a patient with first-episode psychosis: a case report.","Gonzalo Ó, García Cerdán C, Heredero Jung D, Lorenzo Hernández S, de la Sota Pérez A, García García R, Aranda PS, Martín Gómez C, Turrión Gómez C, Isidoro-García M, Perez J.","BMC Psychiatry","2026","1471-244x",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-13","2026-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42049722","MED","42049722","10.1038/s41467-026-71495-9","Impacts of jaw surgery on speech in Class III patients.","Rezende Silva E, Bode CS, Lowry G, Matthews J, Ngo TQ, Shoji A, Xie J, Younus A, D'Abreo C, Turvey T, Blakey G, White R, Zajac D, Mielke J, Jacox LA.","Nat Commun","2026","2041-1723",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-04-30","2026-04-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41804803","MED","41804803","10.1002/jbm.b.70049","Graphene-Modified Polycaprolactone Nanofibers for Biomedical Applications: Enhancing Mechanical Strength and Biocompatibility.","Thangavel S, Kandasamy KT, Rathanasamy R, Nanjappan B.","J Biomed Mater Res B Appl Biomater","2026","1552-4973; 1552-4981; ","e70049","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-03-11","2026-03-01","3","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41606376","MED","41606376","10.1007/s00586-025-09707-x","Identifying scoliosis in a population-based adult cohort: automation of a validated method based on total body dual energy X-ray absorptiometry scans.","Bourigault E, Jamaludin A, Kadir T, Zisserman A, Fairbank J, Clark EM.","Eur Spine J","2026","0940-6719; 1432-0932; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-02-06","2026-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41519392","MED","41519392","10.1016/j.jinf.2026.106682","Eligibility for hepatitis B virus (HBV) treatment and prevalence of drug resistance in a Ugandan population cohort.","Lumley SF, Kimono B, Mugisha J, Makanga R, Mbonye MK, Ojambo K, Waddilove E, Kent C, Ssengendo B, Ndungutse R, McNaughton AL, Muzaale FN, Seeley J, Quick J, Ocama P, Newton R, Matthews PC.","J Infect","2026","0163-4453; 1532-2742; ","106682","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-01-13","2026-01-08","2","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41519097","MED","41519097","10.1016/j.clon.2025.104004","Royal College of Radiologists Guidance Statements on the Use of Auto-contouring in Radiotherapy.","Mackay K, Banfill K, Bernstein D, Daniel J, Diez P, Gwynne S, Hoole A, Jena R, Marchant T, Nix M, Price G, Teo M, Boon I, Hindocha S, Wang J, Zucker K, Taylor A.","Clin Oncol (R Coll Radiol)","2026","0936-6555; 1433-2981; ","104004","journal article","N","N","N","N","N","N",1,"Y","N","N","Y","N","2026-01-13","2025-12-18",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41759485","MED","41759485","10.1016/j.cmpb.2026.109291","A Multi-physics model of flow from coronary angiography: Insights to microvascular function.","Yang H, Zhang J, Assi IZ, Nallamothu BK, Garikipati K, Figueroa CA.","Comput Methods Programs Biomed","2026","0169-2607; 1872-7565; ","109291","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-03-01","2026-02-19",NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41719972","MED","41719972","10.1016/j.visres.2026.108769","Investigating ethnicity-related variability in the human L-cone spectral sensitivity function.","Schneider AC, Morimoto T, McClements ME, MacLaren RE, Smithson HE.","Vision Res","2026","0042-6989; 1878-5646; ","108769","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-02-21","2026-02-19",NA,"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41557945","MED","41557945","10.1177/10915818251414705","Preclinical Safety Evaluation of BB106, a Novel Ketamine-Sulfobutylether-Beta-Cyclodextrin Salt, Following Subcutaneous Administration in Rats and Göttingen Minipigs.","Ramot Y, Andreini I, Sacco G, Becker J, Bruhn K, Manno RA, Nyska A.","Int J Toxicol","2026","1091-5818; 1092-874x; ","232-246","journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-01-20","2026-01-20","3","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42061678","MED","42061678","10.1016/j.impact.2026.100630","Antimicrobial nano silver (Ag)-enabled wound dressing evaluated using open flow microperfusion: Comparison of uncoated versus hydroxyethyl cellulose-coated Ag.","Zanoni I, Schwingenschuh S, Birngruber T, Reisenegger P, Keshavan S, Martin SS, Fadeel B, Eder KM, Schnekenburger J, Bonetto A, Badetti E, Vineis C, Ortelli S, Costa AL, Blosi M.","NanoImpact","2026","2452-0748","100630","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-02","2026-04-28",NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42088792","MED","42088792","10.7759/cureus.106436","Public Education on Epistaxis Management: Does a Video Help?","Sorrentino JM, DiNardo LA, Kassem AA, Reese A, Nanu DP, Nagy R, Carr MM.","Cureus","2026","2168-8184","e106436","journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-05-13","2026-04-04","4","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42114675","MED","42114675","10.1016/j.clnesp.2026.103320","Assessing the validity of a portable indirect calorimetry device in a pediatric sample.","Neuwald NV, Temple JL, Epstein LH.","Clin Nutr ESPEN","2026","2405-4577","103320","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-05-14","2026-05-09",NA,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41703377","MED","41703377","10.1007/s13246-026-01706-6","Overview of dose optimization methods for patient safety in current CT technologies.","Alhaj Z, Al-Hammadi H, Sezdi M.","Phys Eng Sci Med","2026","2662-4729; 2662-4737; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-02-19","2026-02-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41961353","MED","41961353","10.1007/s10911-026-09606-x","Exploring the Molecular and Genomic Landscape of the Dark Agouti Rat Mammary Adenocarcinoma: Preliminary Insights for Triple-Negative Breast Cancer Modeling.","Dikeocha IJ, Oliva A, Bateman E, Wardill HR, Bowen JM.","J Mammary Gland Biol Neoplasia","2026","1083-3021; 1573-7039; ","15","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-11","2026-04-10","1","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41961050","MED","41961050","10.1088/2057-1976/ae58ae","Differentiating long QT syndrome genotypes using electrocardiographic geometric parameterization and machine learning approaches.","Srutova M, Lhotska L, Kremen V.","Biomed Phys Eng Express","2026","2057-1976",NA,"journal article","N","N","N","N","N","N",0,"Y","Y","N","Y","N","2026-04-11","2026-04-10","2","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41980314","MED","41980314","10.1016/j.compbiolchem.2026.109065","MRDGNN: A multi-relational reasoning framework for predicting drug indications via relational digraphs.","Liao Y, Shen C, Sun L, Ding P, Luo L, Luo J.","Comput Biol Chem","2026","1476-9271; 1476-928x; ","109065","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-14","2026-04-10",NA,"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42106809","MED","42106809","10.1186/s12967-026-08228-5","Functional heterogeneity of sperm binding to the ZP2 N terminus across normospermic and infertile phenotypes.","Ata M, Abdulla MA, Choucair F, Hamada D, Esteves MS, Ali FA, Garibova S, Sathappan A, Awwad JT, Avella MA.","J Transl Med","2026","1479-5876",NA,"journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-05-13","2026-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42035603","MED","42035603","10.1016/j.bioorg.2026.109904","Design, synthesis, and anti-inflammatory evaluation of novel N-(Benzol[d]oxazol-5-yl)sulfonamides as NLRP3 inflammasome inhibitors.","Shi Z, Wang L, Huang J, Xu T, Chen Y, Li X, Jiang Y.","Bioorg Chem","2026","0045-2068; 1090-2120; ","109904","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-27","2026-04-21",NA,"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42020222","MED","42020222","10.1016/j.ijom.2026.03.024","Artificial intelligence-powered automatic tooth segmentation from cone-beam computed tomography for the fabrication of surgical splints.","Xie Y, Leung PH, Hao H, Leung YY, Yeung AWK, Zhu F, Yang W.","Int J Oral Maxillofac Surg","2026","0901-5027; 1399-0020; ","S0901-5027(26)00132-3","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-04-23","2026-04-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40622834","MED","40622834","10.1109/jbhi.2025.3586758","FusionMVSA: Multi-View Fusion Strategy With Self-Attention for Enhancing Drug Recommendation.","Meng Y, Zhang Z, Shang X, Tang X, Li J, Zhang Z, Cui F, Jin S, Xu J, Wang P.","IEEE J Biomed Health Inform","2026","2168-2194; 2168-2208; ","1746-1758","journal article","N","N","N","N","N","N",1,"Y","Y","N","N","N","2025-07-09","2026-02-01","2","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41701537","MED","41701537","10.1172/jci.insight.199464","Deletion of 9p drives B-ALL through heterozygous inactivation of Pax5 and Cd72 in preleukemic cells.","Ruiz-Corzo B, Casado-García A, Oak N, Somoza-Cotillas P, López-Álvarez de Neyra A, Martínez-Cano J, Pérez-Pons A, Sánchez EG, Blanco O, Alonso-López D, De Las Rivas J, Riesco S, Prieto-Matos P, García Criado FJ, García Cenador MB, Orfao A, Ramírez-Orellana M, Cobaleda C, Vicente-Dueñas C, Nichols KE, Sánchez-García I.","JCI Insight","2026","2379-3708","e199464","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-02-17","2026-02-17","7","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42018647","MED","42018647","10.2106/jbjs.25.01219","Development of a Radiographic Scoring System to Estimate Acetabular Protrusion Risk in Patients with Osteolytic Periacetabular Metastases.","Jiang W, Gan D, Tommasini S, Latich IY, Lindskog D, Lee FY.","J Bone Joint Surg Am","2026","0021-9355; 1535-1386; ",NA,"journal article","N","N","N","N","N","N",0,"N","N","N","Y","N","2026-04-23","2026-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42107778","MED","42107778","10.1016/j.jconrel.2026.115008","A bilayer hydrogel enables spatiotemporal delivery of distinct hepcidin forms to reprogram macrophage responses for repair of infected bone defect.","Chen L, Chen Y, Xie X, Zhu Z, Zhang Y, Dong Y, Gao C, Zhu M, Zhang Z, Liu B, Ren R, Xiong W.","J Control Release","2026","0168-3659; 1873-4995; ","115008","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-05-13","2026-05-08",NA,"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42191418","MED","42191418","10.1016/j.media.2026.104134","MRIgRT real-time target tracking: TrackRAD2025 challenge report.","Blöcker TJ, Görts PAW, Wang Y, Lombardo E, Thummerer A, Fan Y, Zhao Y, Papadopoulou CI, Hurkmans C, Tijssen RHN, Cusumano D, Intven MP, Borman P, Riboldi M, Dudáš D, Byrne HL, Placidi L, Fusella M, Jameson M, Palacios MA, Cobussen P, Finazzi T, Tetar SU, Haasbeek CJA, Keall P, Maspero M, Kurz C, Tarifa ASB, He K, Zhu S, Song Y, Li G, Hu J, Knispel F, Gatidis S, Chu H, Guo J, Nielsen M, Sentker T, Boussot V, Hémon C, Ni J, Georgas K, Vagenas TP, Matsopoulos GK, Landry G.","Med Image Anal","2026","1361-8415; 1361-8423; ","104134","journal article","N","N","N","N","N","N",0,"N","N","N","N","N","2026-05-28","2026-05-23",NA,"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41592733","MED","41592733","10.1098/rsif.2025.0405","Optimizing spatially offset Raman spectroscopy designs: balancing signal and safety in biomedical applications.","Servert Lerdo De Tejada J, Heyes D, Miyan JA.","J R Soc Interface","2026","1742-5689; 1742-5662; ","20250405","journal article","N","N","N","N","N","N",0,"N","Y","N","Y","N","2026-01-28","2026-01-01","234","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41638269","MED","41638269","10.1016/j.ijbiomac.2026.150695","3D-bioprinted gum karaya hydrogels with photocurable and stem cell recruitment properties for accelerating cartilage regeneration.","Jin Z, Huang Z, Huang L, He H, Lan N, Huang C, Liu S, Wei Q, Zheng L, Qin Z, Zhao J.","Int J Biol Macromol","2026","0141-8130; 1879-0003; ","150695","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-02-10","2026-02-03",NA,"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41713174","MED","41713174","10.1016/j.jpsychires.2026.02.006","Frequency-dependent brain state dynamic alterations in autism spectrum disorder: A co-activation pattern analysis.","An S, Fan L, Wu Y, Su X, Zhu Q, Yao N, Su C, Huang ZG, Li Y.","J Psychiatr Res","2026","0022-3956; 1879-1379; ","234-243","journal article","N","N","N","N","N","N",0,"Y","Y","N","N","N","2026-02-20","2026-02-10",NA,"196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42025401","MED","42025401","10.1016/j.injury.2026.113274","Comparison of life expectancy and loss of life expectancy in fall-risk populations with hip and vertebral fractures: A 10-year nationwide cohort study.","Chang MH, Sung PS, Lin SH, Chen PT.","Injury","2026","0020-1383; 1879-0267; ","113274","journal article","N","N","N","N","N","N",0,"N","Y","N","N","N","2026-04-24","2026-04-10","6","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42168727","MED","42168727","10.1007/s11357-026-02325-5","Abnormal periodic and aperiodic resting-state electroencephalographic markers in Lewy body and Alzheimer's diseases with cognitive decline.","Carpi M, Afragola AP, De Bartolo M, Lopez S, Bölükbaş B, Del Percio C, Henao Isaza V, Lizio R, Noce G, Barjami L, Carducci F, Soricelli A, Salvatore M, Giubilei F, Güntekin B, Yener G, Massa F, Arnaldi D, Famà F, Pardini M, Ferri R, Lanuzza B, Stocchi F, Vacca L, Coletti C, Marizzoni M, Taylor JP, Hanoğlu L, Yırıkoğulları H, Frisoni GB, Cuoco S, Barone P, Amboni M, Cappiello A, Bonanni L, D'Anselmo A, Biundo R, Cauzzo S, Fiorenzato E, Antonini A, D'Antonio F, Bruno G, Infarinato F, Romano P, Marziali S, De Pandis MF, Babiloni C.","Geroscience","2026","2509-2715; 2509-2723; ",NA,"journal article","N","N","N","N","N","N",0,"Y","N","N","N","N","2026-05-22","2026-05-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
